amount,hour_of_day,is_foreign,distance_from_home_km,geo_velocity_kmh,new_device,tx_count_last_1h,tx_count_last_5m,avg_amount_deviation,burst_count_last_1m,device_tx_count_24h,merchant_risk_score,card_age_risk,profile_avg_spend,seconds_since_last_tx,is_fraud
12401.96,4,1,918.34,1010.16,0,13.98,5.48,1.4656,5.74,13.83,0.8323,0.6464,5030.06,138.09,1
81828.04,0,0,3810.66,978.71,1,12.11,4.91,21.8276,3.3,8.16,0.7717,0.4246,3584.61,290.54,1
1558.72,17,0,52.43,25.31,0,4.44,1.03,0.3887,0.59,2.45,0.2,0.2705,2549.84,3645.8,0
722.57,15,0,19.82,51.69,0,5.94,1.32,0.8592,0.03,3.34,0.2,0.2547,5131.56,15080.98,0
894.38,8,0,100.92,79.29,0,4.3,1.26,0.6063,0.66,2.3,0.2,0.3549,2271.88,16411.37,0
852.77,18,0,82.12,90.11,0,3.86,1.19,0.855,0.88,4.9,0.2,0.2346,5879.58,4175.02,0
173440.87,23,0,4830.66,1008.27,1,14.61,3.15,28.4364,5.46,6.71,0.8367,0.5995,5892.05,159.72,1
1137.89,18,0,62.63,88.49,0,2.17,1.97,0.4882,0.97,2.87,0.2,0.3798,2223.22,10533.42,0
99516.62,3,1,4575.51,539.01,0,16.42,4.9,60.5966,3.26,11.96,0.7229,0.724,1615.62,55.0,1
123009.58,4,1,1988.94,1086.89,0,13.05,5.32,21.327,5.26,11.79,0.9498,0.8651,5509.45,288.9,1
4792.97,14,0,85.61,31.04,0,4.95,1.58,0.7738,0.42,2.77,0.2,0.1132,2702.11,16373.31,0
2416.12,14,0,40.0,45.29,0,1.54,1.86,0.052,0.58,5.29,0.2,0.2976,2296.63,12187.07,0
7101.19,20,0,84.24,33.96,0,4.05,0.77,0.6213,0.25,2.32,0.2,0.2835,4379.99,2215.06,0
705.13,7,0,18.35,40.56,0,2.93,0.32,0.7573,0.93,3.9,0.2,0.1729,2905.77,12011.12,0
202.68,14,0,31.91,48.02,0,4.48,0.46,0.9488,0.04,3.18,0.2,0.3955,3960.2,8202.05,0
97261.63,4,1,4169.28,1042.08,1,11.0,4.07,15.3634,5.49,11.86,0.8892,0.7624,5943.85,217.86,1
6555.93,13,0,85.77,12.96,0,2.07,1.44,0.5615,0.89,2.71,0.2,0.3943,4198.61,2509.41,0
936.29,17,0,93.57,84.04,0,5.55,0.72,0.7661,0.96,4.75,0.2,0.2487,4003.32,6047.36,0
5272.23,13,0,83.64,32.83,0,4.94,0.83,0.537,0.85,3.35,0.2,0.3221,3430.13,16324.53,0
4223.14,15,0,71.35,68.79,0,3.73,0.08,1.354,0.54,5.54,0.2,0.1009,1794.0,8291.41,0
2317.69,21,0,32.5,62.04,0,5.98,1.57,0.0757,0.84,4.11,0.2,0.3757,2154.57,11950.76,0
5008.45,14,0,83.87,69.81,0,4.48,1.1,0.2658,0.31,3.53,0.2,0.2702,3956.62,12956.76,0
4789.15,17,0,96.43,5.92,0,1.62,0.27,0.6109,0.6,1.9,0.2,0.3534,2972.97,14452.95,0
7444.24,8,0,42.15,8.45,0,1.39,1.37,1.8535,0.06,5.16,0.2,0.2613,2608.78,14294.94,0
2652.23,20,0,117.1,77.71,0,1.5,1.16,0.0905,0.33,4.0,0.2,0.2137,2432.14,1924.39,0
105169.97,1,1,8758.71,687.71,1,17.21,7.99,22.6216,5.05,8.74,0.9258,0.8308,4452.29,369.97,1
2749.62,20,0,31.46,1.72,0,4.95,0.62,0.1785,0.42,2.82,0.2,0.3269,3347.07,7306.65,0
6303.63,16,0,92.16,115.77,0,1.96,1.01,0.5486,0.61,3.13,0.2,0.1728,4070.45,14472.13,0
3173.83,11,0,102.51,22.12,0,3.09,1.4,0.044,0.05,2.98,0.2,0.2002,3319.96,11653.49,0
5619.38,20,0,19.23,22.41,0,1.87,0.59,2.2265,0.96,4.99,0.2,0.2285,1741.65,16077.94,0
3329.64,17,0,73.59,46.82,0,1.52,0.35,0.0834,0.71,1.5,0.2,0.2118,3632.77,17553.08,0
4360.59,19,0,119.2,0.73,0,5.52,1.07,0.2488,0.11,3.94,0.2,0.3946,5804.45,9595.45,0
1727.89,9,0,20.75,71.46,0,5.71,0.89,0.5696,0.79,1.07,0.2,0.3406,4014.73,9027.07,0
2252.35,12,0,76.63,51.0,0,1.74,0.22,0.3253,0.16,2.02,0.2,0.1754,3338.47,13713.74,0
3554.65,19,0,103.97,63.87,0,3.31,0.7,0.1694,0.82,1.84,0.2,0.395,3039.68,17157.41,0
122556.1,23,0,4829.09,1284.72,1,15.52,7.75,58.0454,3.14,12.76,0.8073,0.5528,2075.63,223.62,1
1336.01,13,0,101.46,9.2,0,1.7,0.39,0.5581,0.93,5.92,0.2,0.1856,3023.43,10503.72,0
4031.78,9,0,54.09,108.14,0,2.99,0.41,0.1582,0.66,4.23,0.2,0.3036,4789.37,4494.99,0
150705.71,4,1,2025.61,519.14,1,15.14,6.28,62.7955,3.18,14.47,0.8517,0.5935,2362.33,151.93,1
116184.79,0,1,8952.37,1379.92,1,13.45,7.15,37.9845,3.8,14.94,0.7828,0.5148,2980.28,186.82,1
127500.82,23,0,4923.5,1129.4,1,12.74,4.43,21.5915,5.72,14.43,0.7863,0.4861,5643.75,156.19,1
2240.89,20,0,6.42,63.81,0,5.1,1.76,0.6136,0.69,3.38,0.2,0.2859,5799.8,9095.45,0
5205.94,17,0,28.91,71.49,0,1.74,0.91,1.6264,0.5,4.31,0.2,0.3622,1982.19,13712.53,0
3519.56,11,0,106.18,91.72,0,3.99,0.61,0.1322,0.99,3.41,0.2,0.3109,4055.54,15367.67,0
124179.15,2,1,906.01,535.06,0,13.98,6.74,22.5239,4.14,8.53,0.7669,0.8523,5278.86,499.83,1
1469.33,14,0,28.59,95.08,0,1.75,0.23,0.6473,0.65,3.75,0.2,0.109,4165.77,16703.2,0
41765.79,1,1,4923.35,496.91,0,17.24,3.84,6.6396,3.36,14.16,0.7037,0.515,5467.04,533.93,1
72539.47,3,1,980.6,478.31,0,13.97,7.34,14.7267,5.76,12.77,0.8787,0.4609,4612.49,330.91,1
3192.98,9,0,34.65,110.07,0,2.18,1.11,0.3575,0.93,4.25,0.2,0.2923,2352.08,3177.85,0
3964.19,20,0,93.96,91.97,0,3.75,0.28,1.314,0.31,3.04,0.2,0.3947,1713.14,6925.55,0
228.47,7,0,54.85,90.19,0,5.58,0.01,0.8822,0.82,2.39,0.2,0.1988,1939.46,13823.55,0
2784.98,8,0,52.31,116.69,0,4.34,0.84,0.4699,0.09,1.07,0.2,0.2942,5253.41,16641.47,0
904.31,14,0,118.41,0.19,0,3.24,0.65,0.5214,0.4,5.09,0.2,0.3749,1889.44,6155.61,0
4998.37,18,0,92.76,91.23,0,3.15,1.1,1.9597,0.29,1.7,0.2,0.2603,1688.81,10992.98,0
4934.08,7,0,63.35,64.79,0,3.79,1.04,1.2257,0.64,1.59,0.2,0.2587,2216.88,12850.48,0
766.65,7,0,44.52,70.96,0,1.9,0.91,0.8472,0.08,3.27,0.2,0.2131,5017.15,13030.06,0
878.41,20,0,105.74,91.68,0,2.79,1.7,0.4511,0.63,3.89,0.2,0.3493,1600.25,4825.71,0
101826.8,0,0,8835.35,993.06,0,17.41,6.92,16.2588,4.08,11.1,0.9429,0.4589,5900.0,294.56,1
6034.04,22,0,35.62,72.25,0,4.92,0.19,2.1659,0.67,5.17,0.2,0.2654,1905.96,6341.36,0
7531.73,20,0,31.95,19.53,0,4.02,0.96,0.8083,0.51,1.37,0.2,0.116,4164.99,13255.55,0
5823.85,18,0,31.97,15.83,0,5.12,0.69,0.0632,0.29,3.43,0.2,0.3505,5477.46,6967.16,0
6790.39,11,0,15.16,104.36,0,3.48,0.0,2.2821,0.57,5.69,0.2,0.1149,2068.89,12040.32,0
2868.93,15,0,114.08,55.12,0,2.06,0.27,0.3855,0.85,3.35,0.2,0.1533,4668.57,4439.87,0
5824.73,15,0,0.61,10.68,0,3.6,1.89,0.9569,0.82,1.91,0.2,0.3067,2976.44,13416.64,0
3473.55,19,0,112.99,65.07,0,5.66,1.54,0.6438,0.01,1.33,0.2,0.3359,2113.12,17076.13,0
660.21,10,0,68.92,116.97,0,4.05,1.69,0.865,0.89,1.55,0.2,0.3449,4888.76,3196.01,0
7064.87,18,0,27.29,98.03,0,4.97,0.11,2.7903,0.57,2.0,0.2,0.1098,1863.92,2948.26,0
314.71,22,0,30.77,84.08,0,5.94,0.17,0.892,0.5,4.93,0.2,0.2685,2912.6,7101.11,0
1298.62,21,0,49.58,66.64,0,2.07,1.71,0.7478,0.34,3.98,0.2,0.1837,5148.28,9449.92,0
20415.89,4,0,4923.23,584.19,1,16.05,7.05,2.8788,3.25,15.02,0.8813,0.4354,5263.5,158.4,1
103259.06,4,1,6350.66,515.28,0,10.13,7.41,32.4922,5.37,9.6,0.764,0.782,3083.08,495.19,1
3481.28,8,0,48.68,32.76,0,3.73,0.08,0.382,0.43,1.97,0.2,0.2644,5632.78,17833.57,0
7461.4,13,0,65.66,116.12,0,2.59,0.46,0.3543,0.92,4.99,0.2,0.2892,5509.48,15566.92,0
569.98,17,0,6.37,97.96,0,5.64,1.41,0.7312,0.39,3.24,0.2,0.2007,2120.55,3097.0,0
4603.65,7,0,71.29,64.9,0,2.67,1.53,1.076,0.11,3.47,0.2,0.31,2217.55,13636.04,0
7137.97,10,0,114.13,119.61,0,3.31,1.02,0.6994,0.39,4.01,0.2,0.306,4200.4,4105.65,0
3672.44,19,0,6.48,84.32,0,1.84,0.05,0.2134,0.72,2.85,0.2,0.1701,4668.72,15044.68,0
848.63,12,0,119.79,107.16,0,4.33,0.36,0.8173,0.9,4.92,0.2,0.37,4643.85,7588.98,0
6907.47,8,0,9.47,13.32,0,2.07,1.44,3.4634,0.18,5.39,0.2,0.39,1547.59,12405.76,0
5142.99,17,0,3.84,33.9,0,5.78,0.98,0.9274,0.76,4.52,0.2,0.3534,2668.33,9311.87,0
5724.72,18,0,77.27,109.61,0,4.33,1.66,0.0064,0.05,5.91,0.2,0.1864,5688.38,12776.12,0
5826.67,13,0,82.8,69.48,0,1.02,0.7,1.0314,0.94,5.39,0.2,0.2285,2868.28,10005.01,0
702.39,16,0,75.22,109.18,0,5.78,1.98,0.8573,0.34,4.08,0.2,0.3676,4921.43,17349.48,0
2100.32,18,0,82.32,40.86,0,1.23,0.78,0.5731,0.03,3.04,0.2,0.2461,4919.84,17037.24,0
104958.77,4,1,5192.58,1131.27,1,8.44,6.48,65.1576,3.72,10.79,0.7668,0.7401,1586.5,431.41,1
4648.15,16,0,36.81,83.87,0,5.93,1.72,0.0375,0.02,2.96,0.2,0.2375,4479.96,14091.96,0
262.79,12,0,75.95,99.41,0,1.36,0.43,0.9125,0.38,2.28,0.2,0.3697,3003.78,4775.05,0
37159.79,0,1,6156.53,994.05,0,10.19,4.11,8.4854,3.99,6.95,0.7038,0.7937,3917.58,344.93,1
6743.66,8,0,42.74,0.67,0,4.82,1.08,0.2227,0.91,3.55,0.2,0.1729,5515.56,4253.76,0
3262.14,14,0,95.35,73.95,0,1.03,1.79,0.719,0.33,5.88,0.2,0.3736,1897.74,7212.14,0
6361.64,21,0,38.79,67.87,0,1.93,0.34,0.578,0.74,4.86,0.2,0.1935,4031.58,8202.91,0
3468.83,12,0,95.68,106.17,0,1.71,0.74,0.3448,0.52,1.39,0.2,0.2386,5294.24,9306.55,0
5192.04,3,1,7329.69,1249.76,1,15.52,3.03,0.2417,3.57,13.0,0.7421,0.7235,4181.27,366.76,1
7273.85,10,0,62.67,109.18,0,4.61,1.37,3.0324,0.57,3.17,0.2,0.3318,1803.86,9950.75,0
4491.86,9,0,87.64,105.69,0,3.84,0.93,0.4164,0.97,1.84,0.2,0.3072,3171.43,7983.86,0
6053.22,17,0,110.06,57.45,0,4.83,1.4,0.2907,0.86,1.34,0.2,0.3937,4689.73,11660.24,0
88928.58,1,0,2919.33,1363.37,1,8.53,3.48,14.912,4.54,7.68,0.8885,0.4813,5588.77,37.11,1
4385.91,14,0,16.23,113.46,0,1.3,0.18,0.0277,0.28,5.94,0.2,0.2965,4267.69,13644.5,0
6032.63,9,0,50.58,114.42,0,2.8,1.2,0.1232,0.2,1.05,0.2,0.138,5371.14,11962.31,0
41375.09,0,1,6600.91,591.8,0,9.31,5.19,23.887,4.08,15.3,0.8739,0.4516,1662.52,226.89,1
6122.57,9,0,50.15,106.36,0,3.04,0.79,0.1045,0.0,5.92,0.2,0.1172,5543.3,13387.01,0
3631.77,21,0,42.7,108.37,0,1.48,1.07,0.3636,0.13,1.36,0.2,0.1069,5707.06,4422.77,0
7090.99,9,0,56.36,45.37,0,4.04,1.72,1.1037,0.16,4.75,0.2,0.2593,3370.7,3733.17,0
6768.75,15,0,8.03,46.45,0,1.81,1.13,1.5195,0.8,2.02,0.2,0.1356,2686.52,9686.94,0
4546.0,18,0,116.26,50.12,0,5.85,0.79,0.4427,0.95,5.39,0.2,0.1122,3151.02,5588.66,0
4648.56,19,0,43.45,7.25,0,3.91,1.56,1.1242,0.78,2.5,0.2,0.1109,2188.37,17438.06,0
2588.12,13,0,86.07,68.11,0,2.72,0.6,0.0858,0.6,1.84,0.2,0.1569,2383.56,15513.45,0
6705.38,9,0,35.46,17.62,0,2.08,0.82,0.9423,0.14,5.14,0.2,0.2031,3452.28,12403.65,0
1380.18,8,0,64.06,59.16,0,5.93,1.9,0.4887,0.62,4.7,0.2,0.3791,2699.5,4189.81,0
6601.15,9,0,78.96,68.51,0,2.9,0.44,1.2762,0.56,5.02,0.2,0.3662,2900.11,13466.68,0
3795.28,12,0,106.68,80.01,0,2.82,0.47,0.3712,0.25,5.75,0.2,0.3848,2767.8,2362.7,0
5709.97,18,0,101.8,63.48,0,3.03,0.75,2.0882,0.72,2.85,0.2,0.2401,1848.97,13589.78,0
2294.79,17,0,95.53,48.17,0,4.56,1.44,0.4315,0.99,4.61,0.2,0.3828,4036.72,16642.22,0
7743.02,20,0,44.49,56.66,0,5.29,0.79,2.2301,0.93,3.97,0.2,0.2508,2397.16,17388.86,0
54062.51,0,1,2998.63,471.02,0,8.08,4.66,21.1677,5.52,12.18,0.935,0.654,2438.8,489.79,1
1312.24,18,0,69.09,47.65,0,5.22,0.36,0.6019,0.85,2.2,0.2,0.236,3295.95,17689.57,0
130545.78,0,1,3832.37,1336.47,1,17.98,7.77,40.3677,4.95,11.84,0.762,0.8486,3155.74,564.87,1
2670.53,16,0,25.62,97.15,0,3.26,0.83,0.0644,0.66,3.29,0.2,0.1313,2854.49,16500.86,0
5235.81,10,0,59.48,63.7,0,2.78,0.33,2.2024,0.93,1.4,0.2,0.319,1634.94,9035.47,0
2683.02,13,0,43.53,116.34,0,2.4,1.79,0.3303,0.43,5.53,0.2,0.3393,4006.42,6008.14,0
5493.96,8,0,13.49,23.28,0,5.82,1.74,0.241,0.93,4.38,0.2,0.3075,4427.19,8456.94,0
1351.19,21,0,55.54,15.85,0,3.15,1.36,0.7208,0.41,1.97,0.2,0.101,4838.87,6314.25,0
166875.07,23,0,7448.45,1222.99,0,8.63,7.64,30.9478,4.1,12.49,0.8646,0.4228,5223.37,20.06,1
36181.75,1,1,2164.99,889.96,0,9.95,5.13,5.7585,4.81,8.27,0.8434,0.7959,5353.51,462.7,1
6487.76,9,0,59.33,19.74,0,1.18,0.24,0.9714,0.38,2.73,0.2,0.3128,3290.98,10193.18,0
408.95,12,0,69.07,75.74,0,3.42,0.49,0.9267,0.13,2.87,0.2,0.2846,5579.18,15201.4,0
7294.45,11,0,20.28,76.79,0,4.85,0.89,0.5951,0.7,1.95,0.2,0.2567,4572.98,11648.36,0
87894.25,23,0,7166.38,660.96,1,9.29,5.12,27.0261,3.26,9.5,0.7087,0.5985,3136.16,544.9,1
4189.32,19,0,72.86,94.55,0,1.6,1.01,0.1748,0.16,5.27,0.2,0.2143,3566.02,3398.46,0
978.26,14,0,107.15,66.99,0,3.8,1.92,0.5557,0.71,5.82,0.2,0.2479,2201.87,14658.84,0
6143.95,15,0,93.52,57.42,0,2.62,1.51,0.0867,0.13,2.05,0.2,0.391,5653.69,5310.39,0
7627.82,7,0,76.17,90.53,0,2.46,1.99,2.4871,0.35,5.95,0.2,0.3574,2187.45,10970.39,0
5545.56,12,0,21.44,115.0,0,3.03,0.75,0.2344,0.82,4.09,0.2,0.3979,4492.52,5219.23,0
2089.5,22,0,103.74,29.36,0,5.28,0.23,0.6236,0.06,2.98,0.2,0.3379,5550.98,6267.63,0
5418.22,14,0,102.81,113.97,0,4.86,1.31,2.545,0.32,1.07,0.2,0.298,1528.41,5359.97,0
647.19,16,0,79.68,27.51,0,5.14,0.95,0.8042,0.37,1.32,0.2,0.3191,3305.82,14610.22,0
104518.47,1,0,6141.38,799.87,1,15.2,3.36,34.6367,4.7,15.18,0.7856,0.6141,2932.89,15.06,1
5822.99,13,0,70.91,54.1,0,3.48,1.61,2.0472,0.06,5.02,0.2,0.3434,1910.96,2094.19,0
121666.12,0,1,6077.04,541.29,0,8.9,4.54,19.6432,5.82,11.72,0.888,0.615,5893.77,568.25,1
5248.68,19,0,4.36,114.59,0,3.37,0.15,0.3479,0.43,5.47,0.2,0.1694,3893.91,14725.82,0
3615.22,19,0,80.99,3.4,0,5.8,1.39,0.5488,0.96,3.67,0.2,0.2425,2334.18,10624.09,0
7500.56,16,0,24.36,72.31,0,4.15,0.76,0.4198,0.31,1.15,0.2,0.2537,5282.97,13546.32,0
2018.76,11,0,5.48,14.53,0,1.35,1.68,0.3286,0.77,3.43,0.2,0.2134,3006.92,17889.63,0
7388.95,22,0,0.83,5.99,0,1.7,1.94,1.08,0.46,2.53,0.2,0.2634,3552.43,14152.75,0
3693.04,21,0,110.8,106.18,0,1.45,1.63,0.3004,0.39,2.74,0.2,0.3072,2839.85,2347.15,0
3372.31,18,0,37.77,26.47,0,2.0,1.18,1.0455,0.39,2.36,0.2,0.228,1648.62,4820.84,0
7085.31,18,0,16.48,83.51,0,2.11,0.41,2.8178,0.69,3.97,0.2,0.3157,1855.85,4703.79,0
1456.6,20,0,80.93,51.19,0,2.17,0.16,0.3459,0.31,2.45,0.2,0.2574,2226.8,15569.01,0
4971.45,18,0,110.71,49.67,0,3.17,0.6,0.0073,0.33,2.31,0.2,0.3703,4935.53,16758.2,0
2207.7,9,0,95.0,36.64,0,1.61,1.14,0.2343,0.6,2.22,0.2,0.2822,2883.26,15307.29,0
4710.89,16,0,27.17,105.71,0,5.39,0.53,0.7689,0.53,4.38,0.2,0.2972,2663.15,10893.99,0
62432.9,3,1,6672.78,1137.37,1,13.76,7.09,35.4072,4.93,14.82,0.8457,0.8669,1714.85,64.36,1
179598.61,4,1,1114.11,614.67,0,15.62,5.39,29.6848,3.9,14.52,0.7869,0.5435,5853.02,427.3,1
6442.75,11,0,103.1,15.08,0,2.22,0.09,1.1369,0.28,3.16,0.2,0.1913,3015.05,16848.19,0
104150.37,0,1,6793.29,787.98,1,9.15,6.67,23.5105,4.38,14.58,0.9161,0.6644,4249.22,358.97,1
5098.43,22,0,115.66,66.65,0,3.15,1.61,0.2373,0.92,4.05,0.2,0.3833,4120.58,6029.68,0
2223.12,17,0,47.59,26.55,0,1.36,1.87,0.2179,0.55,1.24,0.2,0.1614,2842.55,16222.03,0
7475.75,11,0,4.02,29.84,0,2.55,0.59,1.2428,0.27,2.04,0.2,0.1323,3333.28,6680.38,0
3442.34,19,0,93.77,64.83,0,1.14,1.1,0.2697,0.9,5.75,0.2,0.1941,4713.93,13267.11,0
71750.09,4,0,1885.12,1214.48,1,14.63,5.44,12.3573,5.67,6.64,0.7659,0.8968,5371.6,184.75,1
1981.37,18,0,113.67,19.6,0,5.08,1.22,0.1239,0.28,2.95,0.2,0.1544,1763.0,13976.02,0
6118.45,13,0,24.13,62.44,0,1.77,1.59,0.2506,0.01,1.08,0.2,0.1991,4892.51,11092.59,0
6743.14,0,1,2730.57,895.02,1,14.92,6.35,1.7866,4.28,10.56,0.9332,0.4054,2419.85,514.26,1
111743.2,2,1,6886.5,614.88,0,10.11,3.39,29.5916,5.71,15.1,0.8837,0.6781,3652.75,158.7,1
1890.92,11,0,5.6,64.82,0,3.29,1.89,0.2606,0.8,5.05,0.2,0.3391,2557.45,16659.8,0
33532.75,1,0,1712.18,499.51,1,12.39,7.39,8.4619,4.24,14.31,0.8651,0.6732,3543.98,439.14,1
3915.04,22,0,38.53,31.25,0,1.53,1.57,0.2532,0.6,5.31,0.2,0.3777,5242.64,2610.75,0
4387.22,21,0,18.49,81.32,0,4.14,0.68,0.1143,0.87,1.32,0.2,0.1467,3937.31,11500.51,0
5567.12,19,0,47.3,64.05,0,4.56,1.83,0.3473,0.72,1.74,0.2,0.1742,4132.2,5835.48,0
7535.81,12,0,11.97,10.14,0,5.9,0.24,0.8469,0.46,3.57,0.2,0.1707,4080.32,7415.82,0
7362.06,8,0,80.35,106.9,0,5.49,0.91,1.1835,0.05,5.12,0.2,0.1874,3371.68,2384.07,0
1378.19,10,0,70.53,74.33,0,2.26,0.71,0.452,0.6,4.68,0.2,0.3692,2514.91,3572.15,0
163430.31,3,0,2698.1,979.68,1,8.21,7.29,70.3743,3.45,7.13,0.744,0.7396,2289.76,412.63,1
3183.5,13,0,109.05,88.8,0,1.01,1.08,0.4165,0.2,5.88,0.2,0.1883,5455.82,8973.66,0
4117.19,22,0,61.03,69.61,0,2.65,0.54,1.6003,0.02,1.83,0.2,0.3581,1583.35,11744.36,0
2925.01,17,0,22.74,81.82,0,3.48,1.25,0.2269,0.9,2.99,0.2,0.2904,3783.69,5189.09,0
2668.95,14,0,32.16,54.28,0,3.49,0.64,0.363,0.17,5.56,0.2,0.2702,4189.8,2084.1,0
99978.97,1,0,1724.1,1071.41,0,17.27,3.75,29.3228,3.86,6.71,0.931,0.8775,3297.15,462.32,1
2678.42,19,0,27.91,29.32,0,4.34,1.62,0.2273,0.65,1.86,0.2,0.2867,2182.36,6605.88,0
3565.42,9,0,40.23,31.11,0,3.57,1.29,0.5438,0.55,1.49,0.2,0.1614,2309.48,3532.9,0
515.49,15,0,68.87,102.2,0,2.12,1.71,0.8953,0.06,4.21,0.2,0.153,4921.27,4259.81,0
794.9,16,0,61.36,109.4,0,1.56,0.74,0.6511,0.15,3.18,0.2,0.2251,2278.03,9891.96,0
1011.05,10,0,63.7,31.46,0,3.69,0.78,0.8169,0.99,4.75,0.2,0.3512,5521.33,12714.25,0
104753.02,4,0,4781.76,1056.37,1,16.32,5.6,31.2595,5.33,15.6,0.8595,0.5409,3247.2,522.78,1
1126.27,20,0,86.91,26.13,0,4.29,0.22,0.7742,0.14,5.65,0.2,0.3426,4987.82,4700.54,0
5583.38,8,0,34.12,73.41,0,3.66,1.59,2.5405,0.11,4.66,0.2,0.3813,1576.98,16655.99,0
6953.56,9,0,56.53,73.8,0,1.77,1.52,0.2929,0.59,3.97,0.2,0.2839,5378.43,11120.95,0
4206.76,13,0,13.31,65.95,0,1.29,1.75,0.0509,0.42,1.1,0.2,0.3065,4432.59,4523.08,0
168843.08,23,1,3427.95,966.77,1,8.96,4.61,109.7733,3.14,14.1,0.7675,0.8431,1524.22,539.99,1
2971.17,12,0,110.99,101.09,0,4.08,1.32,0.9695,0.56,4.06,0.2,0.1179,1508.6,8249.34,0
3767.63,20,0,112.03,102.94,0,1.89,1.11,0.6834,0.89,5.41,0.2,0.2505,2238.06,16265.9,0
1790.0,22,0,48.9,89.64,0,3.53,1.27,0.6729,0.88,5.82,0.2,0.3739,5472.44,13950.69,0
3748.03,14,0,52.09,36.56,0,4.88,0.0,0.632,0.07,1.78,0.2,0.2518,2296.65,4340.99,0
1388.37,14,0,41.92,22.42,0,4.69,1.46,0.7062,0.06,3.38,0.2,0.3125,4726.03,14180.91,0
7630.81,22,0,59.16,11.4,0,1.22,1.51,3.8022,0.72,5.13,0.2,0.1501,1589.03,12083.83,0
6879.14,15,0,29.68,9.01,0,1.64,1.21,0.7859,0.96,1.58,0.2,0.3755,3851.91,13055.66,0
4720.53,14,0,64.92,35.87,0,4.3,0.36,0.1319,0.68,5.95,0.2,0.3466,4170.39,4240.94,0
7636.06,19,0,64.06,91.65,0,4.06,0.71,1.4173,0.83,1.69,0.2,0.2345,3158.88,6790.38,0
7628.91,17,0,39.14,72.28,0,4.36,1.26,0.8861,0.01,3.22,0.2,0.1894,4044.77,4011.36,0
2291.31,22,0,17.13,74.08,0,3.12,1.98,0.4311,0.3,4.82,0.2,0.2722,1601.14,8220.99,0
141823.2,3,1,6309.61,692.16,1,14.18,5.85,92.47,4.22,6.75,0.8273,0.8014,1517.31,482.18,1
3803.94,16,0,100.67,62.28,0,4.15,0.41,0.8959,0.73,3.68,0.2,0.26,2006.45,17955.31,0
418.04,16,0,37.92,95.08,0,1.83,1.28,0.8988,0.81,5.38,0.2,0.198,4129.26,4568.6,0
1479.41,11,0,115.34,4.69,0,3.0,1.11,0.7509,0.9,1.09,0.2,0.2633,5939.63,6183.07,0
1014.12,14,0,0.07,105.27,0,3.87,0.38,0.6743,0.67,1.21,0.2,0.2447,3113.56,12601.47,0
4841.03,22,0,31.43,102.55,0,5.97,1.11,0.8864,0.42,5.33,0.2,0.1044,2566.33,16792.36,0
299.26,7,0,25.54,81.56,0,4.6,1.52,0.9055,0.4,3.96,0.2,0.3608,3167.51,11462.33,0
7752.28,18,0,46.49,11.65,0,2.31,1.13,3.9134,0.83,5.89,0.2,0.2995,1577.79,16334.68,0
603.93,22,0,109.68,109.47,0,4.27,1.06,0.8284,0.16,5.39,0.2,0.3411,3519.71,2305.93,0
3104.42,10,0,5.71,32.57,0,2.48,1.9,0.2838,0.25,4.01,0.2,0.3814,2418.2,8172.99,0
3491.13,19,0,98.22,44.91,0,2.5,0.08,0.1472,0.14,4.89,0.2,0.135,3043.25,16544.61,0
3925.96,17,0,111.89,92.17,0,1.92,1.71,0.1337,0.12,1.04,0.2,0.1708,3462.85,16896.3,0
6386.4,15,0,59.87,57.65,0,2.94,1.08,1.2591,0.68,2.63,0.2,0.2792,2827.03,11532.67,0
6627.9,14,0,64.13,37.5,0,3.45,0.16,2.4275,0.14,2.67,0.2,0.2043,1933.75,3446.36,0
4848.27,7,0,88.92,47.33,0,4.29,1.89,0.0986,0.93,1.34,0.2,0.3151,5378.34,9451.28,0
5139.8,21,0,59.36,51.07,0,2.35,1.29,0.1734,0.73,4.09,0.2,0.2667,4380.42,13340.32,0
1611.37,16,0,20.44,101.0,0,1.7,1.72,0.4559,0.1,1.58,0.2,0.2507,2961.26,9725.91,0
626.97,8,0,63.49,76.41,0,2.82,1.2,0.8218,0.26,3.27,0.2,0.1808,3518.82,5531.2,0
6224.54,16,0,52.6,63.47,0,4.72,1.46,1.5234,0.11,4.95,0.2,0.2384,2466.71,7573.8,0
4654.39,13,0,31.19,101.69,0,4.02,0.07,0.092,0.23,3.55,0.2,0.1091,5126.0,4962.82,0
7016.01,9,0,82.61,28.76,0,4.22,1.84,1.0661,0.98,3.14,0.2,0.1112,3395.78,9485.84,0
7326.15,9,0,42.32,20.89,0,3.72,0.39,2.2022,0.29,3.77,0.2,0.1552,2287.87,12885.19,0
5593.77,20,0,39.21,79.31,0,5.63,1.46,1.7286,0.48,5.03,0.2,0.2536,2050.02,3444.74,0
3513.88,22,0,22.56,33.51,0,2.91,0.18,0.7718,0.48,4.71,0.2,0.3801,1983.21,11398.34,0
7898.11,14,0,25.19,47.53,0,3.94,1.15,0.3869,0.89,4.15,0.2,0.229,5694.64,17541.03,0
4685.9,7,0,82.74,13.46,0,3.66,1.11,0.1043,0.48,3.89,0.2,0.2594,4243.16,5590.03,0
1477.06,9,0,64.84,49.15,0,3.61,1.81,0.6851,0.17,2.47,0.2,0.1831,4689.92,16993.7,0
